Segment,Start,End,NGS_read_count
AF389117.1,1217,2058,4
AF389117.1,122,157,1
AF389117.1,122,2027,78
AF389117.1,124,168,3
AF389117.1,124,2027,3
AF389117.1,1267,1442,3
AF389117.1,1274,2025,1
AF389117.1,1306,1351,10
AF389117.1,1313,1665,6
AF389117.1,1315,1353,3
AF389117.1,1315,1642,9
AF389117.1,131,2129,1
AF389117.1,1324,2024,1
AF389117.1,135,1990,17
AF389117.1,1375,2102,1
AF389117.1,1379,1886,1
AF389117.1,138,172,4
AF389117.1,138,1990,2
AF389117.1,138,2017,1
AF389117.1,138,208,16
AF389117.1,139,169,2
AF389117.1,139,2028,1
AF389117.1,1407,2090,2
AF389117.1,1429,2106,1
AF389117.1,142,1978,1
AF389117.1,1445,2075,7
AF389117.1,146,1990,16
AF389117.1,149,1864,1
AF389117.1,149,2010,1
AF389117.1,1503,1664,3
AF389117.1,1508,1642,1
AF389117.1,154,2099,1
AF389117.1,1550,2072,7
AF389117.1,1552,2119,6
AF389117.1,155,1904,2
AF389117.1,1577,1599,4
AF389117.1,157,2028,1
AF389117.1,159,1977,2
AF389117.1,1600,2127,4
AF389117.1,1614,1706,1
AF389117.1,161,2026,2
AF389117.1,1622,1663,3
AF389117.1,1625,2058,1
AF389117.1,164,1989,2
AF389117.1,1653,1860,3
AF389117.1,1657,1805,1
AF389117.1,1658,1775,8
AF389117.1,1672,2132,1
AF389117.1,167,1990,2
AF389117.1,1683,2105,7
AF389117.1,1696,2126,11
AF389117.1,1706,1887,3
AF389117.1,170,1924,6
AF389117.1,1713,2075,4
AF389117.1,171,1928,1
AF389117.1,171,1960,2
AF389117.1,1723,1839,1
AF389117.1,1728,1871,1
AF389117.1,172,1949,1
AF389117.1,172,2035,2
AF389117.1,1788,1810,2
AF389117.1,179,1951,1
AF389117.1,179,1978,2
AF389117.1,180,1951,1
AF389117.1,1818,1869,2
AF389117.1,1845,2165,1
AF389117.1,1861,1917,3
AF389117.1,1878,1937,1
AF389117.1,187,1974,3
AF389117.1,1880,2165,3
AF389117.1,1895,1956,1
AF389117.1,1897,2119,2
AF389117.1,189,1959,1
AF389117.1,1906,1991,14
AF389117.1,1908,2103,2
AF389117.1,191,1914,4
AF389117.1,1927,2046,3
AF389117.1,1927,2063,1
AF389117.1,1933,2073,1
AF389117.1,1938,2024,6
AF389117.1,194,1937,2
AF389117.1,1959,1986,2
AF389117.1,195,1454,1
AF389117.1,196,1973,1
AF389117.1,197,1917,10
AF389117.1,1983,2011,1
AF389117.1,1984,2124,1
AF389117.1,199,240,3
AF389117.1,2004,2054,1
AF389117.1,2018,2047,1
AF389117.1,2025,2141,20
AF389117.1,2026,2049,2
AF389117.1,202,1918,1
AF389117.1,2037,2065,1
AF389117.1,2037,2082,16
AF389117.1,2041,2063,21
AF389117.1,2044,2078,1
AF389117.1,2045,2078,2
AF389117.1,2051,2120,1
AF389117.1,2061,2123,20
AF389117.1,206,1916,161
AF389117.1,206,2053,3
AF389117.1,2071,2117,1
AF389117.1,207,2063,1
AF389117.1,208,1952,109
AF389117.1,2097,2172,3
AF389117.1,211,263,1
AF389117.1,212,1916,2
AF389117.1,212,1925,1
AF389117.1,213,1951,4
AF389117.1,213,1960,1
AF389117.1,214,1949,2
AF389117.1,2151,2174,1
AF389117.1,216,1876,3
AF389117.1,219,1915,1
AF389117.1,220,1432,6
AF389117.1,224,1140,3
AF389117.1,224,295,1
AF389117.1,226,1941,1
AF389117.1,234,2002,4
AF389117.1,239,416,3
AF389117.1,240,1925,3
AF389117.1,240,1957,1
AF389117.1,244,1906,2
AF389117.1,245,1810,3
AF389117.1,245,2092,2
AF389117.1,248,1861,2
AF389117.1,248,1968,2
AF389117.1,257,1813,3
AF389117.1,258,1948,23
AF389117.1,259,1851,1
AF389117.1,269,1509,3
AF389117.1,269,1817,1
AF389117.1,274,2072,1
AF389117.1,278,673,1
AF389117.1,280,1902,1
AF389117.1,281,413,139
AF389117.1,283,1918,5
AF389117.1,286,1921,6
AF389117.1,286,416,1
AF389117.1,287,2107,1
AF389117.1,291,2048,3
AF389117.1,292,1688,1
AF389117.1,292,1693,1
AF389117.1,292,1802,1
AF389117.1,292,877,1
AF389117.1,293,1717,4
AF389117.1,293,1754,2
AF389117.1,293,1816,248
AF389117.1,293,1819,2
AF389117.1,293,1845,9
AF389117.1,293,1934,3
AF389117.1,294,1817,1
AF389117.1,296,1801,1
AF389117.1,296,2019,2
AF389117.1,297,1840,1
AF389117.1,297,1844,1
AF389117.1,297,1866,3
AF389117.1,297,1940,2
AF389117.1,298,1842,1
AF389117.1,300,1844,2
AF389117.1,300,1888,1
AF389117.1,301,1789,1
AF389117.1,301,1844,1584
AF389117.1,302,1814,1
AF389117.1,302,1845,1
AF389117.1,309,2129,2
AF389117.1,313,1838,1
AF389117.1,315,1926,11
AF389117.1,316,1810,2
AF389117.1,316,354,1
AF389117.1,322,2078,1
AF389117.1,324,416,1
AF389117.1,351,1814,1
AF389117.1,351,1915,1
AF389117.1,352,1813,2
AF389117.1,352,1916,6
AF389117.1,353,1810,6
AF389117.1,355,1958,4
AF389117.1,356,1847,4
AF389117.1,356,1869,1
AF389117.1,358,1463,3
AF389117.1,360,1888,45
AF389117.1,362,1869,1
AF389117.1,366,2101,6
AF389117.1,375,2149,1
AF389117.1,384,1795,4
AF389117.1,387,1759,1
AF389117.1,389,1719,4
AF389117.1,389,1761,46
AF389117.1,389,2102,5
AF389117.1,394,1550,5
AF389117.1,394,1798,2
AF389117.1,400,925,2
AF389117.1,407,1844,3
AF389117.1,409,456,6
AF389117.1,410,1717,5
AF389117.1,410,1767,2
AF389117.1,415,1813,1
AF389117.1,419,1820,1
AF389117.1,41,243,1
AF389117.1,437,2071,1
AF389117.1,446,1611,7
AF389117.1,453,1631,38
AF389117.1,453,1745,2
AF389117.1,462,1813,518
AF389117.1,463,1726,1
AF389117.1,464,1668,18
AF389117.1,474,1813,1
AF389117.1,475,2034,2
AF389117.1,481,2063,1
AF389117.1,481,2078,5
AF389117.1,488,1725,3
AF389117.1,496,1816,1
AF389117.1,505,1583,1
AF389117.1,506,1623,3
AF389117.1,518,1461,1
AF389117.1,520,2090,5
AF389117.1,521,621,3
AF389117.1,527,1451,2
AF389117.1,52,164,2
AF389117.1,531,2038,10
AF389117.1,532,2083,13
AF389117.1,537,1524,4
AF389117.1,543,595,2
AF389117.1,545,699,2
AF389117.1,556,1540,5
AF389117.1,557,1528,1
AF389117.1,564,2049,22
AF389117.1,577,1453,4
AF389117.1,578,1451,8
AF389117.1,580,1388,4
AF389117.1,580,1590,1
AF389117.1,581,2099,14
AF389117.1,581,615,1
AF389117.1,584,2106,5
AF389117.1,589,2123,2
AF389117.1,595,2120,2
AF389117.1,606,865,1
AF389117.1,617,1665,4
AF389117.1,631,2090,14
AF389117.1,636,1702,1
AF389117.1,637,863,1
AF389117.1,641,2070,3
AF389117.1,646,1558,10
AF389117.1,658,2136,7
AF389117.1,667,2107,2
AF389117.1,697,1498,9
AF389117.1,69,265,1
AF389117.1,705,2056,2
AF389117.1,707,812,1
AF389117.1,711,2074,3
AF389117.1,720,1961,231
AF389117.1,736,1961,1
AF389117.1,737,2058,1
AF389117.1,754,2099,8
AF389117.1,774,2118,3
AF389117.1,788,885,1
AF389117.1,789,2022,6
AF389117.1,797,1226,4
AF389117.1,801,1736,1
AF389117.1,801,2059,49
AF389117.1,802,2026,1
AF389117.1,802,2053,28
AF389117.1,803,1861,1
AF389117.1,81,139,1
AF389117.1,829,1364,3
AF389117.1,82,139,5
AF389117.1,834,1943,1
AF389117.1,83,2064,2
AF389117.1,841,1565,1
AF389117.1,844,985,1
AF389117.1,84,123,6
AF389117.1,84,2063,1
AF389117.1,85,122,9
AF389117.1,85,2012,1
AF389117.1,86,2062,1
AF389117.1,870,1963,1
AF389117.1,871,933,1
AF389117.1,873,2121,4
AF389117.1,87,131,4
AF389117.1,883,975,7
AF389117.1,885,1626,1
AF389117.1,886,2106,1
AF389117.1,898,2092,2
AF389117.1,89,2049,2
AF389117.1,905,2100,73
AF389117.1,907,2099,1
AF389117.1,916,1269,6
AF389117.1,919,2090,8
AF389117.1,921,1355,5
AF389117.1,922,2101,1
AF389117.1,929,1357,1
AF389117.1,957,1594,3
AF389117.1,961,1352,6
AF389117.1,966,1963,1
AF389117.1,979,1510,7
AF389118.1,1019,1098,1
AF389118.1,1023,1294,7
AF389118.1,1024,1126,17
AF389118.1,1026,1133,1
AF389118.1,1030,1099,1
AF389118.1,1030,1153,9
AF389118.1,1031,1074,8
AF389118.1,1033,1107,5
AF389118.1,1038,1074,1
AF389118.1,1052,1083,1
AF389118.1,1077,1436,6
AF389118.1,1101,1610,5
AF389118.1,1103,1125,4
AF389118.1,1114,1137,1
AF389118.1,1124,1294,3
AF389118.1,1149,1621,1
AF389118.1,1150,1222,3
AF389118.1,1150,1243,7
AF389118.1,1209,1416,1
AF389118.1,1240,1377,1
AF389118.1,1244,1335,1
AF389118.1,126,1470,5
AF389118.1,1294,1587,1
AF389118.1,1295,1353,1
AF389118.1,1298,1374,2
AF389118.1,1322,1421,1
AF389118.1,1322,1587,1
AF389118.1,1323,1471,2
AF389118.1,1326,1392,7
AF389118.1,1330,1690,4
AF389118.1,1364,1699,3
AF389118.1,1365,1485,5
AF389118.1,1371,1466,10
AF389118.1,1374,1468,5
AF389118.1,1376,1503,1
AF389118.1,1378,1514,1
AF389118.1,1388,1471,14
AF389118.1,1388,1691,7
AF389118.1,1407,1496,21
AF389118.1,1444,1522,1
AF389118.1,144,1468,8
AF389118.1,1459,1524,1
AF389118.1,1483,1699,1
AF389118.1,1517,1581,2
AF389118.1,1536,1620,4
AF389118.1,153,1527,1
AF389118.1,1551,1585,55
AF389118.1,1573,1609,2
AF389118.1,1607,1674,12
AF389118.1,1607,1675,2
AF389118.1,1608,1675,1
AF389118.1,1611,1707,15
AF389118.1,1621,1707,2
AF389118.1,1623,1654,7
AF389118.1,1623,1689,4
AF389118.1,170,1546,2
AF389118.1,174,1228,1
AF389118.1,184,1459,4
AF389118.1,243,1609,1
AF389118.1,245,504,3
AF389118.1,252,910,13
AF389118.1,262,1692,1
AF389118.1,263,1104,59
AF389118.1,263,1125,5
AF389118.1,265,533,4
AF389118.1,284,1349,15
AF389118.1,342,1314,63
AF389118.1,349,1112,3
AF389118.1,355,1359,7
AF389118.1,382,1021,2
AF389118.1,390,500,8
AF389118.1,392,1004,1
AF389118.1,399,1094,3
AF389118.1,400,1019,7
AF389118.1,410,920,2
AF389118.1,436,1393,2
AF389118.1,440,1545,2
AF389118.1,453,532,5
AF389118.1,457,559,4
AF389118.1,457,994,4
AF389118.1,466,911,2
AF389118.1,46,1515,1
AF389118.1,475,1008,10
AF389118.1,484,1169,1
AF389118.1,492,953,2
AF389118.1,517,1030,1
AF389118.1,519,1353,1
AF389118.1,539,1063,3
AF389118.1,539,1075,2
AF389118.1,540,986,3
AF389118.1,543,1097,7
AF389118.1,544,641,2
AF389118.1,545,1007,8
AF389118.1,562,936,1
AF389118.1,591,779,1
AF389118.1,607,862,1
AF389118.1,615,1264,1
AF389118.1,619,1012,1
AF389118.1,662,699,1
AF389118.1,68,1501,3
AF389118.1,707,986,2
AF389118.1,709,988,2
AF389118.1,721,822,3
AF389118.1,725,831,8
AF389118.1,761,1023,1
AF389118.1,774,1388,1
AF389118.1,802,1449,3
AF389118.1,803,886,3
AF389118.1,810,1020,7
AF389118.1,811,861,2
AF389118.1,816,1405,4
AF389118.1,821,1467,2
AF389118.1,822,992,1
AF389118.1,830,946,1
AF389118.1,851,1653,4
AF389118.1,854,904,2
AF389118.1,854,988,3
AF389118.1,879,1139,1
AF389118.1,900,1509,5
AF389118.1,904,989,7
AF389118.1,905,990,10
AF389118.1,907,1519,3
AF389118.1,960,1062,4
AF389118.1,970,1223,1
AF389118.1,972,1168,1
AF389118.1,975,1003,3
AF389118.1,984,1075,5
AF389118.1,984,1120,3
AF389119.1,1007,1193,30
AF389119.1,1007,1295,2
AF389119.1,1019,1273,6
AF389119.1,1022,1112,2
AF389119.1,1029,1189,5
AF389119.1,1041,1327,3
AF389119.1,1042,1250,3
AF389119.1,104,411,1
AF389119.1,1052,1254,4
AF389119.1,1053,1122,4
AF389119.1,1057,1269,3
AF389119.1,1058,1332,5
AF389119.1,1062,1186,2
AF389119.1,106,294,1
AF389119.1,1071,1192,1
AF389119.1,1080,1147,1
AF389119.1,1082,1120,7
AF389119.1,1083,1146,40
AF389119.1,1093,1351,1
AF389119.1,1094,1155,3
AF389119.1,1094,1215,16
AF389119.1,1094,1371,2
AF389119.1,1097,1453,1
AF389119.1,1099,1131,4
AF389119.1,109,297,1
AF389119.1,109,479,156
AF389119.1,109,523,1
AF389119.1,1103,1202,1
AF389119.1,1106,1302,6
AF389119.1,1113,1247,5
AF389119.1,1114,1161,3
AF389119.1,1116,1353,17
AF389119.1,1123,1422,4
AF389119.1,1130,1246,6
AF389119.1,1135,1201,1
AF389119.1,1161,1226,30
AF389119.1,1161,1348,1
AF389119.1,1163,1519,1
AF389119.1,1168,1325,2
AF389119.1,1169,1402,3
AF389119.1,1170,1393,5
AF389119.1,1178,1201,1
AF389119.1,1179,1265,1
AF389119.1,1179,1290,1
AF389119.1,1180,1233,3
AF389119.1,1187,1209,10
AF389119.1,1188,1286,12
AF389119.1,1190,1286,6
AF389119.1,1192,1295,153
AF389119.1,1201,1283,2
AF389119.1,1201,1299,1
AF389119.1,1207,1260,6
AF389119.1,1209,1270,11
AF389119.1,1213,1385,4
AF389119.1,1217,1286,1
AF389119.1,1220,1409,16
AF389119.1,1221,1271,1
AF389119.1,122,1266,2
AF389119.1,123,1370,2
AF389119.1,1243,1312,2
AF389119.1,1246,1350,5
AF389119.1,1248,1327,2
AF389119.1,124,495,37
AF389119.1,1257,1442,2
AF389119.1,125,504,2
AF389119.1,1261,1313,1
AF389119.1,1268,1331,60
AF389119.1,1274,1318,62
AF389119.1,127,466,14
AF389119.1,128,1251,8
AF389119.1,1292,1348,2
AF389119.1,1297,1378,2
AF389119.1,1298,1360,12
AF389119.1,1299,1359,2
AF389119.1,1299,1458,1
AF389119.1,129,468,4
AF389119.1,133,1231,4
AF389119.1,1340,1394,2
AF389119.1,1340,1432,4
AF389119.1,1343,1371,1
AF389119.1,1349,1430,1
AF389119.1,1350,1432,1
AF389119.1,1350,1501,2
AF389119.1,1352,1433,1
AF389119.1,1367,1491,71
AF389119.1,1385,1502,35
AF389119.1,1391,1501,1
AF389119.1,140,164,4
AF389119.1,1417,1478,3
AF389119.1,1437,1479,3
AF389119.1,145,1307,12
AF389119.1,146,1350,2
AF389119.1,146,284,1
AF389119.1,1492,1533,1
AF389119.1,155,626,4
AF389119.1,160,430,1
AF389119.1,165,1278,1
AF389119.1,166,1290,1
AF389119.1,171,471,4
AF389119.1,177,538,11
AF389119.1,179,540,4
AF389119.1,188,1316,2
AF389119.1,193,450,8
AF389119.1,195,1287,1
AF389119.1,198,459,1
AF389119.1,200,1367,3
AF389119.1,204,1199,6
AF389119.1,205,1227,1
AF389119.1,206,850,3
AF389119.1,208,1321,1
AF389119.1,213,857,5
AF389119.1,216,460,14
AF389119.1,219,471,17
AF389119.1,224,1311,2
AF389119.1,227,657,13
AF389119.1,230,273,2
AF389119.1,236,951,2
AF389119.1,243,479,5
AF389119.1,244,681,6
AF389119.1,245,1321,1
AF389119.1,246,425,28
AF389119.1,247,1475,4
AF389119.1,247,483,23
AF389119.1,249,814,2
AF389119.1,249,860,1
AF389119.1,250,507,2
AF389119.1,252,939,13
AF389119.1,253,544,70
AF389119.1,254,1254,1
AF389119.1,256,1240,34
AF389119.1,261,1309,13
AF389119.1,263,429,16
AF389119.1,269,1226,4
AF389119.1,269,570,9
AF389119.1,270,1163,7
AF389119.1,270,343,11
AF389119.1,273,1212,3
AF389119.1,273,1297,11
AF389119.1,275,395,6
AF389119.1,279,540,1
AF389119.1,282,503,1
AF389119.1,282,870,1
AF389119.1,282,882,2
AF389119.1,282,896,6
AF389119.1,284,668,3
AF389119.1,285,515,1
AF389119.1,285,622,6
AF389119.1,286,515,1
AF389119.1,286,517,1
AF389119.1,286,518,4
AF389119.1,288,517,1
AF389119.1,289,516,21
AF389119.1,290,1210,16
AF389119.1,290,1315,29
AF389119.1,290,526,1
AF389119.1,291,1167,1
AF389119.1,291,453,5
AF389119.1,292,1359,42
AF389119.1,293,1318,3
AF389119.1,293,529,3
AF389119.1,294,516,1
AF389119.1,294,517,1
AF389119.1,294,528,2
AF389119.1,295,515,1
AF389119.1,296,1013,2
AF389119.1,296,518,1
AF389119.1,296,531,2128
AF389119.1,297,532,1
AF389119.1,298,535,2
AF389119.1,298,908,10
AF389119.1,304,1432,3
AF389119.1,307,355,1
AF389119.1,315,1083,2
AF389119.1,318,845,3
AF389119.1,320,528,1
AF389119.1,320,529,2
AF389119.1,322,1218,1
AF389119.1,322,1286,1
AF389119.1,323,1031,4
AF389119.1,323,463,14
AF389119.1,324,520,2
AF389119.1,325,578,56
AF389119.1,326,571,1
AF389119.1,326,670,97
AF389119.1,327,1228,50
AF389119.1,327,533,10
AF389119.1,327,632,1
AF389119.1,328,498,30
AF389119.1,328,573,4
AF389119.1,329,1372,67
AF389119.1,330,1159,10
AF389119.1,330,895,18
AF389119.1,334,1101,3
AF389119.1,336,894,1
AF389119.1,338,1276,2
AF389119.1,339,397,1
AF389119.1,339,581,1
AF389119.1,341,1221,1
AF389119.1,341,1426,2
AF389119.1,341,570,21
AF389119.1,341,602,5
AF389119.1,343,531,1
AF389119.1,344,1434,2
AF389119.1,345,1322,4
AF389119.1,346,1494,1
AF389119.1,352,521,10
AF389119.1,352,660,8
AF389119.1,354,1110,3
AF389119.1,354,1117,1
AF389119.1,354,1162,4
AF389119.1,356,1397,3
AF389119.1,357,909,1
AF389119.1,358,1225,36
AF389119.1,358,1432,2
AF389119.1,358,497,2
AF389119.1,358,892,18
AF389119.1,359,526,22
AF389119.1,35,198,1
AF389119.1,360,482,9
AF389119.1,360,517,1
AF389119.1,360,535,19
AF389119.1,361,1152,3
AF389119.1,361,1388,1
AF389119.1,361,458,10
AF389119.1,361,480,14
AF389119.1,361,635,5
AF389119.1,364,1245,8
AF389119.1,364,503,10
AF389119.1,364,780,10
AF389119.1,365,777,4
AF389119.1,366,1295,13
AF389119.1,367,1314,2
AF389119.1,369,560,20
AF389119.1,369,812,1
AF389119.1,370,1285,5
AF389119.1,370,450,11
AF389119.1,371,840,5
AF389119.1,373,516,1
AF389119.1,375,565,12
AF389119.1,376,1305,5
AF389119.1,382,1310,2
AF389119.1,383,500,9
AF389119.1,388,1221,3
AF389119.1,392,1297,1
AF389119.1,398,1141,7
AF389119.1,405,576,3
AF389119.1,406,464,30
AF389119.1,411,1261,15
AF389119.1,416,1070,5
AF389119.1,420,483,7
AF389119.1,421,479,26
AF389119.1,422,1092,3
AF389119.1,422,1338,4
AF389119.1,422,524,12
AF389119.1,423,1016,3
AF389119.1,423,627,1
AF389119.1,424,1033,19
AF389119.1,424,1324,5
AF389119.1,424,1428,6
AF389119.1,424,482,30
AF389119.1,424,547,2
AF389119.1,425,1388,3
AF389119.1,425,617,91
AF389119.1,425,675,24
AF389119.1,427,619,5
AF389119.1,428,915,6
AF389119.1,430,523,2
AF389119.1,430,535,9
AF389119.1,433,550,63
AF389119.1,434,486,50
AF389119.1,435,552,1
AF389119.1,438,917,18
AF389119.1,440,1339,1
AF389119.1,440,1430,2
AF389119.1,441,1032,7
AF389119.1,443,1417,2
AF389119.1,444,523,1
AF389119.1,444,575,21
AF389119.1,446,1363,1
AF389119.1,448,540,3
AF389119.1,450,516,3
AF389119.1,450,541,1
AF389119.1,451,863,3
AF389119.1,456,1024,5
AF389119.1,456,1390,11
AF389119.1,456,1412,1
AF389119.1,456,535,2
AF389119.1,456,547,46
AF389119.1,456,619,25
AF389119.1,456,763,5
AF389119.1,457,1078,1
AF389119.1,459,637,7
AF389119.1,459,656,5
AF389119.1,461,1253,3
AF389119.1,461,1361,5
AF389119.1,461,544,8
AF389119.1,462,576,21
AF389119.1,462,667,8
AF389119.1,464,1327,8
AF389119.1,465,1250,6
AF389119.1,465,1269,1
AF389119.1,465,1365,30
AF389119.1,465,1488,3
AF389119.1,467,1333,37
AF389119.1,469,522,9
AF389119.1,469,530,38
AF389119.1,469,629,2
AF389119.1,471,1150,28
AF389119.1,471,1237,1
AF389119.1,474,1052,5
AF389119.1,475,1308,2
AF389119.1,478,523,19
AF389119.1,478,680,6
AF389119.1,478,890,6
AF389119.1,480,655,4
AF389119.1,481,1390,20
AF389119.1,481,535,3
AF389119.1,481,619,32
AF389119.1,481,763,15
AF389119.1,483,1116,1
AF389119.1,484,1400,1
AF389119.1,484,550,58
AF389119.1,485,1274,1
AF389119.1,485,718,19
AF389119.1,486,1029,2
AF389119.1,486,559,7
AF389119.1,488,1200,3
AF389119.1,492,1266,1
AF389119.1,493,1019,5
AF389119.1,494,1293,6
AF389119.1,495,1246,19
AF389119.1,495,1338,13
AF389119.1,495,1349,54
AF389119.1,495,571,13
AF389119.1,495,670,23
AF389119.1,495,672,1
AF389119.1,495,849,2
AF389119.1,496,1132,12
AF389119.1,496,1530,7
AF389119.1,496,525,2
AF389119.1,496,533,1
AF389119.1,496,569,5
AF389119.1,496,601,2
AF389119.1,497,1215,10
AF389119.1,497,1371,139
AF389119.1,497,573,8
AF389119.1,497,893,29
AF389119.1,498,1249,4
AF389119.1,498,1310,2
AF389119.1,498,1357,1
AF389119.1,499,611,5
AF389119.1,500,551,3
AF389119.1,502,1023,2
AF389119.1,502,570,8
AF389119.1,503,1029,1
AF389119.1,503,579,17
AF389119.1,504,580,6
AF389119.1,504,589,1
AF389119.1,506,1445,75
AF389119.1,506,541,63
AF389119.1,506,559,5
AF389119.1,506,561,32
AF389119.1,506,937,2
AF389119.1,508,1447,15
AF389119.1,514,583,6
AF389119.1,514,592,1
AF389119.1,515,649,1
AF389119.1,517,593,2
AF389119.1,518,1090,6
AF389119.1,518,630,1
AF389119.1,519,577,4
AF389119.1,519,632,2
AF389119.1,520,608,19
AF389119.1,520,660,37
AF389119.1,521,623,15
AF389119.1,521,948,9
AF389119.1,523,1338,5
AF389119.1,524,1225,1
AF389119.1,524,577,9
AF389119.1,524,621,3
AF389119.1,524,682,46
AF389119.1,524,892,20
AF389119.1,525,1038,1
AF389119.1,525,1386,2
AF389119.1,525,633,1
AF389119.1,526,1503,21
AF389119.1,526,656,69
AF389119.1,526,767,24
AF389119.1,526,876,4
AF389119.1,526,894,10
AF389119.1,527,1147,1
AF389119.1,527,657,1
AF389119.1,528,1302,8
AF389119.1,528,1317,1
AF389119.1,531,1092,1
AF389119.1,531,1424,7
AF389119.1,531,792,9
AF389119.1,534,1039,1
AF389119.1,534,1387,5
AF389119.1,534,634,31
AF389119.1,536,1223,5
AF389119.1,536,1414,1
AF389119.1,538,589,4
AF389119.1,539,1105,11
AF389119.1,539,860,17
AF389119.1,541,1284,3
AF389119.1,541,1446,5
AF389119.1,542,1299,2
AF389119.1,542,1303,5
AF389119.1,542,939,9
AF389119.1,544,1362,8
AF389119.1,544,621,1
AF389119.1,546,605,6
AF389119.1,546,619,18
AF389119.1,546,763,10
AF389119.1,552,615,17
AF389119.1,553,633,3
AF389119.1,554,1282,3
AF389119.1,554,805,7
AF389119.1,555,629,29
AF389119.1,556,1138,7
AF389119.1,558,1029,13
AF389119.1,561,1446,5
AF389119.1,561,938,19
AF389119.1,564,1303,89
AF389119.1,569,809,1
AF389119.1,570,1227,14
AF389119.1,570,1246,2
AF389119.1,570,670,10
AF389119.1,573,1417,4
AF389119.1,574,1253,4
AF389119.1,574,833,27
AF389119.1,574,882,4
AF389119.1,577,1162,6
AF389119.1,577,1226,23
AF389119.1,577,600,1
AF389119.1,577,669,64
AF389119.1,578,1298,1
AF389119.1,582,1057,1
AF389119.1,586,616,2
AF389119.1,586,674,1
AF389119.1,591,748,16
AF389119.1,591,835,2
AF389119.1,592,625,1
AF389119.1,592,630,1
AF389119.1,595,905,8
AF389119.1,597,1139,2
AF389119.1,599,672,1
AF389119.1,599,712,1
AF389119.1,601,669,3
AF389119.1,601,778,1
AF389119.1,602,1532,1
AF389119.1,603,1135,8
AF389119.1,607,1171,3
AF389119.1,608,661,7
AF389119.1,613,1338,4
AF389119.1,615,1033,15
AF389119.1,616,1163,4
AF389119.1,620,1037,11
AF389119.1,620,765,14
AF389119.1,621,1393,11
AF389119.1,624,698,9
AF389119.1,630,1092,1
AF389119.1,633,1039,1
AF389119.1,635,1389,11
AF389119.1,638,1335,2
AF389119.1,638,769,11
AF389119.1,646,1340,1
AF389119.1,650,1261,4
AF389119.1,650,769,25
AF389119.1,652,1337,3
AF389119.1,654,1389,1
AF389119.1,654,762,2
AF389119.1,657,854,3
AF389119.1,658,1516,2
AF389119.1,659,947,5
AF389119.1,660,787,2
AF389119.1,661,1252,1
AF389119.1,670,850,21
AF389119.1,671,1426,3
AF389119.1,671,929,2
AF389119.1,673,1428,1
AF389119.1,677,1090,1
AF389119.1,678,891,1
AF389119.1,681,765,8
AF389119.1,682,1371,12
AF389119.1,682,893,102
AF389119.1,685,1098,39
AF389119.1,686,1376,4
AF389119.1,687,1323,8
AF389119.1,687,1455,8
AF389119.1,687,837,1
AF389119.1,692,1117,2
AF389119.1,692,770,4
AF389119.1,695,1009,1
AF389119.1,696,721,1
AF389119.1,699,745,7
AF389119.1,699,859,14
AF389119.1,700,1145,96
AF389119.1,700,881,3
AF389119.1,702,1507,2
AF389119.1,702,807,4
AF389119.1,704,782,3
AF389119.1,707,1337,4
AF389119.1,707,1348,4
AF389119.1,708,925,3
AF389119.1,711,756,1
AF389119.1,711,760,57
AF389119.1,713,886,10
AF389119.1,715,835,1
AF389119.1,716,1400,8
AF389119.1,717,1028,10
AF389119.1,721,1333,9
AF389119.1,722,1051,8
AF389119.1,724,1285,1
AF389119.1,724,815,2
AF389119.1,724,861,7
AF389119.1,726,810,3
AF389119.1,730,1094,12
AF389119.1,731,1341,17
AF389119.1,731,1352,7
AF389119.1,731,1432,4
AF389119.1,732,1394,3
AF389119.1,736,1300,2
AF389119.1,740,1344,1
AF389119.1,743,1053,2
AF389119.1,744,966,1
AF389119.1,746,871,2
AF389119.1,746,875,5
AF389119.1,746,879,4
AF389119.1,747,1057,5
AF389119.1,748,836,38
AF389119.1,750,864,11
AF389119.1,759,1337,1
AF389119.1,761,840,3
AF389119.1,764,1392,48
AF389119.1,764,892,2
AF389119.1,766,1503,12
AF389119.1,766,894,27
AF389119.1,770,1177,4
AF389119.1,771,908,4
AF389119.1,771,982,1
AF389119.1,774,915,1
AF389119.1,775,848,51
AF389119.1,776,1294,3
AF389119.1,777,848,77
AF389119.1,777,928,7
AF389119.1,779,848,59
AF389119.1,779,928,20
AF389119.1,780,1248,2
AF389119.1,781,1466,4
AF389119.1,782,1055,5
AF389119.1,783,878,2
AF389119.1,785,947,3
AF389119.1,792,1425,1
AF389119.1,794,1352,13
AF389119.1,795,1342,69
AF389119.1,797,834,1
AF389119.1,804,1067,8
AF389119.1,804,1282,4
AF389119.1,811,1326,1
AF389119.1,811,897,1
AF389119.1,812,1068,1
AF389119.1,813,1300,4
AF389119.1,813,893,1
AF389119.1,814,1116,1
AF389119.1,814,1285,1
AF389119.1,815,862,4
AF389119.1,819,1306,19
AF389119.1,823,1423,3
AF389119.1,826,1016,2
AF389119.1,826,1081,1
AF389119.1,833,1254,29
AF389119.1,833,867,8
AF389119.1,833,871,6
AF389119.1,833,875,1
AF389119.1,833,879,3
AF389119.1,836,881,3
AF389119.1,846,1294,7
AF389119.1,846,997,1
AF389119.1,848,886,1
AF389119.1,849,1247,6
AF389119.1,849,1339,3
AF389119.1,849,1350,14
