Segment,Start,End,NGS_read_count
PB1,551,1889,811
PB1,552,1890,1
PB1,554,1898,12
PB1,568,1933,25
PB1,568,1956,12
PB1,570,1821,114
PB1,576,1809,22
PB1,576,1975,1
PB1,578,798,2
PB1,590,2028,40
PB1,592,1904,3
PB1,595,1779,5
PB1,614,1825,8
PB1,618,1830,66
PB1,621,2064,472
PB1,622,2065,2
PB1,628,1722,1
PB1,636,1833,21
PB1,636,1879,4
PB1,643,667,5
PB1,659,1762,403
PB1,660,1763,1
PB1,662,1751,13
PB1,676,1904,16
PB1,679,1790,2
PB1,693,1809,1
PB1,693,1821,5
PB1,694,1595,1
PB1,697,1616,5
PB1,702,1708,3
PB1,712,1448,2
PB1,718,1454,8
PB1,723,1741,1
PB1,729,1221,1
PB1,730,1763,2
PB1,738,1014,1
PB1,743,1987,1
PB1,743,799,2
PB1,751,1796,1
PB1,754,812,1
PB1,758,1684,2
PB1,761,1722,7
PB1,767,1725,2
PB1,776,1750,5
PB1,777,1725,134
PB1,795,824,2
PB1,796,1190,1
PB1,796,1603,3
PB1,802,1196,3
PB1,804,1711,33
PB1,805,1170,2
PB1,806,1564,5
PB1,810,1447,3
PB1,815,1252,2
PB1,819,2078,4
PB1,821,1474,1
PB1,829,1348,2
PB1,833,1544,9
PB1,845,1733,4
PB1,846,874,1
PB1,855,1072,1
PB1,856,1258,1
PB1,862,1552,6
PB1,871,1387,2
PB1,895,1656,2
PB1,906,1694,7
PB1,915,1576,2
PB1,938,2170,14
PB1,948,1262,23
PB1,960,983,3
PB1,971,1155,1
PB1,982,1155,5
PB1,985,1455,4
PB2,1023,2112,1
PB2,1067,2086,3
PB2,1079,1209,1
PB2,1081,1503,4
PB2,1089,1402,5
PB2,1098,1512,7
PB2,1108,1502,1
PB2,113,185,1
PB2,113,2105,2
PB2,1141,2279,1
PB2,1152,2199,1
PB2,1153,1573,1
PB2,1156,1803,2
PB2,1157,1252,1
PB2,1172,1336,1
PB2,1173,2119,7
PB2,1179,1473,1
PB2,1188,1212,2
PB2,1209,1260,1
PB2,121,683,4
PB2,1247,1506,2
PB2,1251,2053,3
PB2,1253,1512,1
PB2,1254,1516,2
PB2,1259,1513,1
PB2,1259,1888,1
PB2,1288,1573,1
PB2,1292,1934,1
PB2,1294,1566,1
PB2,1296,1369,1
PB2,1306,1855,2
PB2,1312,1471,2
PB2,1313,2064,1
PB2,1338,1467,1
PB2,133,1610,1
PB2,1341,1450,2
PB2,1341,1697,2
PB2,134,1401,1
PB2,134,175,1
PB2,136,366,2
PB2,1375,1519,2
PB2,139,298,2
PB2,140,1987,2
PB2,141,429,1
PB2,1430,2249,31
PB2,1435,2011,1
PB2,1447,1489,1
PB2,1448,1501,2
PB2,1454,1496,4
PB2,1454,1862,2
PB2,1456,1500,1
PB2,1476,1562,3
PB2,149,376,4
PB2,1501,2045,2
PB2,1509,1798,1
PB2,1531,2066,2
PB2,1548,2043,2
PB2,1549,2062,2
PB2,1557,2071,1
PB2,1561,2105,1
PB2,156,428,1
PB2,157,1215,2
PB2,159,1299,2
PB2,159,1550,1
PB2,162,2122,11
PB2,164,310,2
PB2,165,2228,10
PB2,1697,1743,5
PB2,1697,1782,2
PB2,1712,1786,1
PB2,171,2247,4
PB2,174,2157,15
PB2,177,2070,2
PB2,177,2103,1
PB2,177,2234,9
PB2,178,301,6
PB2,181,1688,4
PB2,1826,1937,1
PB2,1890,1952,2
PB2,1903,1969,5
PB2,192,2204,4
PB2,1930,2007,1
PB2,198,2059,2
PB2,199,2189,2
PB2,2003,2052,1
PB2,2004,2059,2
PB2,200,2249,2
PB2,201,2149,1
PB2,204,2011,1
PB2,204,2154,5
PB2,206,2154,6525
PB2,206,2155,6
PB2,206,2158,2
PB2,207,2149,1
PB2,207,2150,4
PB2,207,391,1
PB2,208,2150,16039
PB2,208,2152,9
PB2,208,2154,2
PB2,208,285,1
PB2,209,2151,25
PB2,209,2157,1
PB2,210,280,33
PB2,212,2118,6
PB2,215,2181,1
PB2,216,2182,34
PB2,217,287,79
PB2,2208,2244,5
PB2,220,2191,23
PB2,2211,2247,4632
PB2,2212,2248,10
PB2,229,2197,13
PB2,230,2212,5
PB2,231,2118,9
PB2,234,416,1
PB2,235,2135,4
PB2,241,2102,10
PB2,243,529,2
PB2,243,892,2
PB2,246,1962,6
PB2,246,2153,23
PB2,250,2094,23
PB2,251,424,6
PB2,253,2209,10
PB2,260,2180,2
PB2,263,2138,2
PB2,263,2183,1
PB2,264,2201,5
PB2,265,302,5
PB2,266,2097,6
PB2,267,2098,661
PB2,267,2150,6
PB2,267,2181,8
PB2,268,2099,5
PB2,268,2126,20
PB2,268,2241,251
PB2,270,2243,1
PB2,271,2087,2
PB2,272,1843,1
PB2,272,2219,1
PB2,273,2220,1317
PB2,273,2221,2
PB2,274,1903,3
PB2,277,2015,677
PB2,279,2152,347
PB2,283,2102,8
PB2,289,2007,1
PB2,291,2128,39
PB2,292,2024,728
PB2,294,2026,1
PB2,306,2066,6
PB2,307,2068,2
PB2,309,1949,2
PB2,309,1972,2
PB2,309,2069,3929
PB2,310,2070,8
PB2,311,2057,907
PB2,312,1975,39
PB2,314,2060,2
PB2,317,2156,1
PB2,317,525,14
PB2,319,2134,1
PB2,320,1969,8
PB2,323,1982,7
PB2,330,2036,184
PB2,340,2141,1
PB2,341,2142,323
PB2,348,2091,6
PB2,353,856,3
PB2,354,1268,1
PB2,357,1739,5
PB2,359,1722,2
PB2,365,1278,1
PB2,366,1086,1
PB2,366,970,4
PB2,367,1049,2
PB2,368,2056,1
PB2,369,2078,213
PB2,370,2079,3
PB2,374,436,5
PB2,376,2228,5
PB2,377,2035,4
PB2,380,1690,1
PB2,380,1745,2
PB2,381,529,2
PB2,382,1237,1
PB2,383,2055,3
PB2,383,870,1
PB2,384,758,1
PB2,385,591,1
PB2,385,941,1
PB2,386,1565,1
PB2,387,1579,1
PB2,387,1645,2
PB2,387,1954,1
PB2,388,1269,1
PB2,388,896,2
PB2,389,1956,263
PB2,389,1983,9
PB2,389,2037,2
PB2,389,2043,4
PB2,389,687,1
PB2,391,1248,2
PB2,391,1958,1
PB2,391,2063,17
PB2,391,524,1
PB2,395,1576,2
PB2,395,889,2
PB2,398,2002,1
PB2,398,531,5
PB2,399,899,2
PB2,401,511,1
PB2,407,2084,23
PB2,408,1714,1
PB2,411,1632,2
PB2,423,2023,5
PB2,438,2047,8
PB2,441,1940,17
PB2,441,1941,2
PB2,443,1942,2058
PB2,445,1944,1
PB2,448,2036,17
PB2,452,1954,7
PB2,454,1971,13
PB2,455,1979,2
PB2,457,2018,2
PB2,458,2050,17
PB2,460,1998,23
PB2,468,1877,55
PB2,470,544,1
PB2,471,1890,10
PB2,475,1861,6
PB2,475,525,1
PB2,476,2060,7
PB2,477,1958,9
PB2,478,1357,1
PB2,478,1785,2
PB2,480,2012,8
PB2,481,1873,2
PB2,487,1995,93
PB2,491,1909,24
PB2,493,1525,1
PB2,493,1933,24
PB2,494,599,1
PB2,497,526,1
PB2,500,2019,30
PB2,502,1470,1
PB2,502,900,2
PB2,505,751,2
PB2,506,1924,47
PB2,507,1866,70
PB2,509,1808,6
PB2,510,1829,1
PB2,510,2106,1
PB2,511,1830,170
PB2,512,1831,1
PB2,513,1863,1
PB2,515,1412,2
PB2,516,1857,2
PB2,516,1866,250
PB2,516,1890,2
PB2,516,1918,23
PB2,516,546,1
PB2,517,1960,121
PB2,517,1962,2
PB2,518,1822,10
PB2,521,1871,1
PB2,521,1959,1
PB2,528,2031,7
PB2,529,884,1
PB2,531,1120,1
PB2,536,1781,1
PB2,536,971,2
PB2,537,1118,1
PB2,537,1782,116
PB2,539,665,1
PB2,550,1834,1
PB2,554,1833,3
PB2,558,1837,166
PB2,561,1827,2
PB2,563,1877,209
PB2,563,2151,1
PB2,565,1944,3
PB2,567,1863,1
PB2,568,1864,48
PB2,576,1171,1
PB2,583,1778,71
PB2,584,1848,15
PB2,584,1872,2
PB2,588,1889,7
PB2,590,1844,2
PB2,593,2012,2
PB2,597,1085,1
PB2,598,1902,2
PB2,600,1265,1
PB2,600,1879,2
PB2,604,1871,2
PB2,607,1602,2
PB2,608,1948,2
PB2,612,1889,1
PB2,621,1809,5
PB2,624,1922,2
PB2,62,1142,1
PB2,633,2156,2
PB2,635,658,1
PB2,650,1871,22
PB2,653,1855,6
PB2,660,1313,3
PB2,660,931,5
PB2,680,1220,2
PB2,686,1715,1
PB2,687,1830,221
PB2,689,1833,2
PB2,690,1756,4
PB2,691,1065,1
PB2,691,747,1
PB2,703,882,1
PB2,705,855,2
PB2,706,898,1
PB2,707,1156,6
PB2,710,1470,2
PB2,710,860,4
PB2,712,1088,1
PB2,713,2121,1
PB2,714,747,2
PB2,716,897,3
PB2,718,1057,2
PB2,724,2119,1
PB2,728,809,1
PB2,741,1783,7
PB2,743,1693,1
PB2,744,2059,4
PB2,750,803,1
PB2,751,2099,2
PB2,752,1785,46
PB2,770,1490,2
PB2,788,2186,3
PB2,789,2187,1126
PB2,790,969,1
PB2,791,1598,2
PB2,792,833,1
PB2,803,1050,1
PB2,804,1700,38
PB2,831,1449,2
PB2,832,2189,1
PB2,833,919,1
PB2,836,945,1
PB2,841,1365,2
PB2,841,2109,2
PB2,847,1692,9
PB2,848,1347,2
PB2,852,881,6
PB2,860,1499,3
PB2,861,965,2
PB2,867,985,1
PB2,868,1600,30
PB2,873,1729,1
PB2,875,2188,2
PB2,876,1731,53
PB2,877,1500,2
PB2,877,2043,3
PB2,879,1958,2
PB2,881,1097,2
PB2,885,2053,2
PB2,890,1297,1
PB2,891,1012,1
PB2,891,1536,3
PB2,919,1009,4
PB2,945,1557,1
PB2,946,2051,2
PB2,957,1027,1
PB2,964,1263,2
PB2,967,1116,1
PB2,972,1578,3
PB2,989,1636,12
