Segment,Start,End,NGS_read_count
PB2,129,156,1
PB2,1300,1512,1
PB2,1300,1846,2
PB2,1305,1495,1
PB2,1313,2064,1
PB2,1340,1653,1
PB2,134,175,2
PB2,137,2088,1
PB2,1383,1496,2
PB2,140,2091,807
PB2,140,2093,2
PB2,1447,1489,3
PB2,1454,1496,7
PB2,1456,1500,1
PB2,1459,1492,2
PB2,1473,1530,1
PB2,147,502,3
PB2,148,2252,4
PB2,149,699,2
PB2,1558,2169,1
PB2,155,182,2
PB2,1565,1614,2
PB2,157,2198,2
PB2,157,381,1
PB2,1581,1610,3
PB2,162,2253,44
PB2,163,438,2
PB2,164,243,1
PB2,164,310,4
PB2,1652,2024,1
PB2,165,1950,2
PB2,1720,1743,1
PB2,175,2250,108
PB2,176,1210,1
PB2,177,2221,2
PB2,178,301,4
PB2,1800,2103,1
PB2,181,1688,2
PB2,1826,1937,7
PB2,1828,2043,1
PB2,191,308,1
PB2,196,2174,3
PB2,198,2065,4
PB2,1992,2041,2
PB2,199,2163,1
PB2,199,296,1
PB2,2004,2059,1
PB2,201,285,1
PB2,202,285,2
PB2,204,2011,2
PB2,204,2236,9
PB2,206,2154,12
PB2,208,2150,31
PB2,209,452,2
PB2,210,280,15
PB2,211,2194,2
PB2,212,250,1
PB2,216,2243,17
PB2,217,2206,6
PB2,217,287,63
PB2,2211,2247,11
PB2,2212,2248,1
PB2,224,2120,9
PB2,226,301,2
PB2,237,1669,3
PB2,238,1572,1
PB2,244,289,1
PB2,246,2153,1
PB2,249,319,5
PB2,251,2273,1
PB2,251,424,2
PB2,253,2214,5
PB2,255,326,3
PB2,257,2128,322
PB2,260,2114,387
PB2,260,2115,1
PB2,260,2183,2
PB2,261,2115,5
PB2,262,2182,9
PB2,262,306,2
PB2,263,2183,7336
PB2,264,2184,4
PB2,265,302,4
PB2,269,2020,11
PB2,273,2220,7
PB2,274,2141,39
PB2,275,2069,2
PB2,275,2177,1
PB2,275,2206,40
PB2,277,305,2
PB2,283,2166,75
PB2,290,2084,49
PB2,290,2137,1
PB2,292,2024,1
PB2,293,2168,61
PB2,295,1930,1
PB2,299,2136,2
PB2,301,2138,257
PB2,309,2069,6
PB2,310,2163,36
PB2,311,2057,1
PB2,311,2077,3
PB2,317,2156,3370
PB2,317,2158,1
PB2,326,2115,2
PB2,331,2049,52
PB2,332,1984,56
PB2,332,2050,3
PB2,333,1932,64
PB2,340,1320,1
PB2,340,2102,13
PB2,341,2142,2
PB2,342,1322,1
PB2,345,783,1
PB2,348,2128,354
PB2,354,1268,2
PB2,357,1739,1
PB2,357,2260,151
PB2,362,1248,1
PB2,364,1250,1
PB2,365,1278,2
PB2,368,2056,238
PB2,368,2120,9
PB2,377,2040,1
PB2,377,2043,27
PB2,381,2050,1
PB2,381,529,2
PB2,383,2055,7
PB2,386,1565,2
PB2,386,2075,20
PB2,386,698,1
PB2,387,1603,3
PB2,389,2017,73
PB2,389,2043,13
PB2,389,2055,1
PB2,389,2098,26
PB2,389,2104,3
PB2,389,2127,6
PB2,389,2211,2
PB2,391,1154,1
PB2,391,2063,24
PB2,391,2100,1
PB2,392,2028,1
PB2,392,2046,3
PB2,392,505,2
PB2,396,585,2
PB2,397,1752,1
PB2,397,830,1
PB2,398,2002,406
PB2,398,531,2
PB2,400,2004,1
PB2,400,2027,1
PB2,400,2028,1
PB2,401,2077,1
PB2,402,2029,670
PB2,403,1895,1
PB2,408,1997,1
PB2,415,1666,2
PB2,420,2085,12
PB2,422,2172,4
PB2,423,456,1
PB2,424,1970,11
PB2,432,1075,2
PB2,437,1946,22
PB2,438,1975,24
PB2,438,1991,5
PB2,438,2024,117
PB2,438,2026,1
PB2,438,2034,4
PB2,438,2046,4
PB2,443,1942,3
PB2,443,2023,4
PB2,445,1909,51
PB2,448,1924,927
PB2,449,1925,4
PB2,452,513,7
PB2,453,1951,13
PB2,453,2100,1
PB2,454,1461,1
PB2,455,1969,56
PB2,456,1750,1
PB2,457,1971,1
PB2,460,2018,20
PB2,461,1943,357
PB2,464,1884,40
PB2,467,1922,7
PB2,470,1932,165
PB2,471,1933,1
PB2,475,1772,51
PB2,476,2060,18
PB2,477,775,2
PB2,485,533,2
PB2,486,533,704
PB2,487,534,1
PB2,498,1881,1
PB2,500,2019,1
PB2,501,1955,63
PB2,501,787,1
PB2,506,1924,1
PB2,510,1781,2
PB2,510,1893,1
PB2,511,1848,125
PB2,515,1879,1
PB2,515,1908,44
PB2,515,2018,11
PB2,516,2016,2
PB2,519,1875,1
PB2,528,2112,1
PB2,539,1660,2
PB2,539,665,1
PB2,543,577,12
PB2,544,675,3
PB2,548,1885,1
PB2,549,1888,2
PB2,550,1887,1526
PB2,551,1789,1
PB2,551,1888,3
PB2,563,1831,10
PB2,563,1918,5
PB2,574,1078,1
PB2,577,1004,2
PB2,579,649,4
PB2,582,1856,127
PB2,582,1897,208
PB2,583,1798,1
PB2,583,1898,1
PB2,584,1872,114
PB2,585,1873,1
PB2,586,813,1
PB2,588,1889,2
PB2,588,622,2
PB2,598,1871,104
PB2,600,1821,2
PB2,608,1856,1
PB2,610,1858,489
PB2,611,1859,3
PB2,612,1889,282
PB2,612,1890,2
PB2,624,1905,108
PB2,625,1788,214
PB2,633,1768,31
PB2,636,1832,1
PB2,637,1772,1
PB2,639,1706,1
PB2,639,1774,8
PB2,642,1821,2
PB2,648,1854,1
PB2,676,897,1
PB2,685,1882,1
PB2,688,1778,2
PB2,688,1885,631
PB2,689,1886,1
PB2,703,2053,58
PB2,703,889,1
PB2,703,891,1
PB2,705,855,3
PB2,705,864,1
PB2,712,2168,1
PB2,720,1739,16
PB2,743,1211,1
PB2,744,2059,4
PB2,748,1934,1
PB2,751,2099,1
PB2,789,2187,3
PB2,795,1600,1
PB2,796,2041,1
PB2,804,1700,1
PB2,810,892,2
PB2,811,1677,1
PB2,812,1678,41
PB2,822,1552,2
PB2,868,1410,1
PB2,86,1618,3
PB2,877,1529,3
PB2,881,1595,1
PB2,885,2053,2
PB2,900,1475,3
PB2,907,1992,34
PB2,946,2051,2
PB2,94,359,1
PB2,973,1539,1
PB2,99,1934,1
