Segment,Start,End,NGS_read_count
PB2,584,1872,7
PB2,592,1936,1
PB2,595,872,2
PB2,600,643,8
PB2,600,651,5
PB2,608,1856,3
PB2,610,1858,385
PB2,611,1859,1
PB2,612,1889,23
PB2,624,1905,4
PB2,624,866,1
PB2,625,1788,69
PB2,627,1790,1
PB2,664,1660,2
PB2,678,1077,2
PB2,688,1885,178
PB2,695,1684,1
PB2,703,1150,2
PB2,705,855,2
PB2,707,1156,3
PB2,707,793,3
PB2,714,747,4
PB2,716,897,2
PB2,720,1739,38
PB2,722,1356,1
PB2,735,759,1
PB2,742,2053,2
PB2,744,2059,2
PB2,748,1934,2
PB2,749,1597,2
PB2,750,1243,1
PB2,767,843,2
PB2,768,2200,1
PB2,789,2187,1
PB2,790,1242,2
PB2,790,969,2
PB2,791,943,4
PB2,811,1552,1
PB2,820,2095,2
PB2,841,1690,2
PB2,842,2199,2
PB2,863,2080,3
PB2,877,2043,2
PB2,885,2053,2
PB2,889,1098,1
PB2,890,1297,3
PB2,895,1557,1
PB2,899,930,1
PB2,901,1472,1
PB2,913,979,2
PB2,946,2051,2
PB2,987,1288,2
PB2,98,526,2
