Segment,Start,End,NGS_read_count
PB1,324,2153,903
PB1,325,2079,2
PB1,325,2154,1
PB1,327,2021,91
PB1,327,2049,255
PB1,329,1997,15
PB1,329,2073,2
PB1,329,2146,5
PB1,330,2074,37
PB1,334,2090,1
PB1,335,1978,1
PB1,336,1997,126
PB1,337,2093,160
PB1,337,2185,1
PB1,337,376,7
PB1,340,2113,2
PB1,340,2131,4
PB1,349,1299,1
PB1,350,2057,69
PB1,352,2091,2
PB1,353,2103,3
PB1,353,2127,2
PB1,353,2154,2
PB1,357,2228,1
PB1,360,2039,2
PB1,361,2006,1
PB1,370,2022,1
PB1,372,2015,5
PB1,372,2075,1
PB1,372,2089,6
PB1,374,1916,2
PB1,374,2050,6
PB1,374,2066,29
PB1,374,425,11
PB1,375,1990,12
PB1,376,2052,2
PB1,376,2070,3
PB1,377,1913,3
PB1,379,2150,3
PB1,383,1898,33
PB1,383,2046,18
PB1,385,2059,274
PB1,386,2104,2
PB1,386,2115,2
PB1,387,2003,5
PB1,389,2008,2
PB1,390,2083,12
PB1,391,2001,2
PB1,391,2046,3
PB1,391,2050,2
PB1,392,2082,59
PB1,395,2098,2
PB1,398,1889,15
PB1,401,1916,1
PB1,401,1920,6
PB1,401,1946,3
PB1,401,2086,2
PB1,402,1982,1
PB1,405,2015,2
PB1,405,2044,2
PB1,407,2085,37
PB1,408,2004,2
PB1,408,460,2
PB1,409,2028,1
PB1,411,2004,1
PB1,415,1925,2
PB1,415,1948,5
PB1,415,1952,948
PB1,415,1984,5
PB1,415,2023,1
PB1,415,2062,6
PB1,415,2064,2
PB1,415,2082,342
PB1,415,2140,17
PB1,415,2148,4
PB1,415,2287,2
PB1,416,1953,3
PB1,416,2003,1
PB1,416,2016,215
PB1,417,2015,2
PB1,417,2076,23
PB1,418,1998,5
PB1,419,2025,4
PB1,420,2004,10
PB1,421,2015,3
PB1,423,448,44
PB1,424,1957,1
PB1,425,2019,2
PB1,427,2019,466
PB1,428,2015,2
PB1,429,2033,2
PB1,430,1959,1
PB1,430,2071,2
PB1,431,1769,1
PB1,431,1937,1
PB1,432,1968,2
PB1,433,1939,521
PB1,433,573,2
PB1,434,1928,4
PB1,434,1940,1
PB1,434,2063,5
PB1,435,1932,7
PB1,435,1995,2
PB1,436,1903,42
PB1,436,1955,2
PB1,437,1965,2
PB1,437,1992,17
PB1,437,1998,2
PB1,437,2006,1
PB1,437,2009,2
PB1,437,2021,2
PB1,437,2027,344
PB1,437,2049,20
PB1,437,2093,2
PB1,438,2028,2
PB1,438,2126,3
PB1,439,2041,3
PB1,443,1939,30
PB1,443,2021,3
PB1,443,2091,2
PB1,444,1939,5
PB1,444,1974,2
PB1,444,2030,185
PB1,445,1934,2
PB1,445,2004,2
PB1,445,2038,7
PB1,445,475,3
PB1,445,491,48
PB1,445,501,5
PB1,446,1968,8
PB1,446,1993,1872
PB1,446,2023,146
PB1,446,2032,2
PB1,447,2058,2
PB1,449,1996,13
PB1,449,2022,2
PB1,451,1966,2
PB1,459,1925,1
PB1,459,1972,2
PB1,460,1911,1
PB1,460,2022,2
PB1,462,2023,4
PB1,464,1950,1
PB1,465,1916,709
PB1,469,2004,3
PB1,470,1950,1
PB1,471,2059,2
PB1,472,1972,2
PB1,473,1973,854
PB1,479,1927,142
PB1,479,2038,2
PB1,481,1267,1
PB1,485,2020,1
PB1,486,1998,132
PB1,491,2046,18
PB1,491,559,1
PB1,497,799,2
PB1,499,1244,2
PB1,499,1768,2
PB1,500,2035,2
PB1,501,2003,2
PB1,502,1911,2
PB1,503,2083,2
PB1,505,2034,4
PB1,508,2005,5
PB1,510,1869,2
PB1,512,1939,2
PB1,514,1881,1
PB1,514,1930,46
PB1,517,1229,2
PB1,517,1664,2
PB1,517,2028,1
PB1,522,2076,2
PB1,522,623,1
PB1,524,2012,4
PB1,527,1871,2
PB1,527,2016,53
PB1,528,2008,10
PB1,529,1837,1
PB1,529,2029,2
PB1,530,1834,4
PB1,530,1983,2
PB1,531,1959,5
PB1,531,1979,2
PB1,534,1826,50
PB1,534,1927,19
PB1,542,2086,2
PB1,553,1906,5
PB1,554,1997,58
PB1,557,799,1
PB1,558,1763,3
PB1,567,1728,2
PB1,568,2005,2
PB1,569,1897,3
PB1,570,1769,1
PB1,570,2002,1
PB1,571,1925,7
PB1,574,1969,1
PB1,577,1719,11
PB1,577,1923,4
PB1,578,2093,1
PB1,585,1893,1
PB1,590,623,2
PB1,591,1934,2
PB1,606,1790,1
PB1,608,1763,2
PB1,615,1747,4
PB1,615,1818,7
PB1,617,1809,1
PB1,620,1718,1
PB1,621,1707,7
PB1,621,1923,2
PB1,623,1769,1
PB1,624,1809,7
PB1,625,1786,2
PB1,625,1787,5
PB1,630,1896,4
PB1,634,1830,10
PB1,644,1811,20
PB1,653,1769,1
PB1,654,1694,1
PB1,654,1819,1
PB1,661,1665,1
PB1,693,1809,23
PB1,696,1699,1
PB1,697,1804,4
PB1,700,1703,15
PB1,703,1786,1
PB1,705,1679,2
PB1,706,1834,1
PB1,712,1793,4
PB1,715,1976,55
PB1,718,1454,2
PB1,730,1799,1
PB1,731,796,19
PB1,736,1745,1
PB1,738,1746,4
PB1,742,1942,1
PB1,759,1749,2
PB1,764,1734,2
PB1,767,1708,8
PB1,769,2053,2
PB1,771,1806,2
PB1,773,1694,1
PB1,774,1732,1
PB1,793,1700,1
PB1,796,1190,1
PB1,800,1769,4
PB1,802,1196,2
PB1,812,1688,1
PB1,816,886,2
PB1,820,1571,1
PB1,821,872,3
PB1,823,1345,2
PB1,823,1404,2
PB1,823,1629,1
PB1,824,1603,1
PB1,827,1690,1
PB1,831,1668,2
PB1,834,1491,2
PB1,842,1637,2
PB1,842,1644,1
PB1,842,1650,4
PB1,847,1584,1
PB1,852,2083,19
PB1,854,1666,8
PB1,854,1716,1
PB1,854,1768,2
PB1,862,1745,25
PB1,866,897,2
PB1,871,1735,1
PB1,889,1643,5
PB1,898,1527,1
PB1,906,1733,2
PB1,911,1069,1
PB1,920,2291,1
PB1,940,1547,1
PB1,947,1620,3
PB1,948,1262,44
PB1,971,1155,3
PB1,974,1311,2
PB1,982,1155,15
PB1,985,1455,2
PB1,986,1453,1
PB1,990,1019,1
PB2,1011,1245,1
PB2,1011,1292,2
PB2,1014,1342,2
PB2,1023,1449,2
PB2,1041,1451,1
PB2,1080,1644,2
PB2,1086,1165,4
PB2,1098,1512,1
PB2,1100,1127,2
PB2,1107,1536,1
PB2,1141,2279,3
PB2,1143,1206,1
PB2,1158,1270,2
PB2,1173,2119,2
PB2,1179,1216,2
PB2,117,2047,2
PB2,121,683,2
PB2,1234,2206,1
PB2,1251,2053,2
PB2,1254,1516,1
PB2,1258,1515,1
PB2,125,166,4
PB2,1302,1548,1
PB2,1313,2064,2
PB2,1319,1374,2
PB2,1340,1653,2
PB2,134,2049,2
PB2,135,2131,2
PB2,137,1973,1
PB2,140,2091,19
PB2,1454,1496,1
PB2,1469,2166,2
PB2,147,1957,1
PB2,1485,1539,1
PB2,150,2143,2
PB2,1545,2114,2
PB2,1557,2120,2
PB2,157,381,1
PB2,157,984,2
PB2,1589,1737,1
PB2,1627,1805,2
PB2,162,286,2
PB2,1652,2024,2
PB2,1675,2033,6
PB2,170,2106,2
PB2,171,2102,1
PB2,172,1415,3
PB2,172,464,1
PB2,175,2250,8
PB2,178,301,6
PB2,1826,1937,3
PB2,185,2184,2
PB2,186,254,1
PB2,187,404,2
PB2,1889,1989,3
PB2,188,2204,2
PB2,1890,1950,1
PB2,191,2183,2
PB2,194,2192,2
PB2,194,2201,4
PB2,196,2156,2
PB2,198,1999,8
PB2,200,2126,4
PB2,200,2172,2
PB2,204,2075,1
PB2,204,2153,2
PB2,204,2154,2
PB2,204,2236,6
PB2,206,2154,3
PB2,207,2130,1
PB2,210,280,19
PB2,214,2244,2
PB2,2154,2307,1
PB2,216,2180,2
PB2,216,2190,4
PB2,216,2225,2
PB2,217,287,95
PB2,218,2135,1
PB2,2211,2247,1
PB2,225,1696,4
PB2,226,2182,4
PB2,226,301,1
PB2,227,1920,2
PB2,227,1936,2
PB2,227,2160,2
PB2,227,2182,4
PB2,229,2154,3
PB2,230,2183,6
PB2,231,2216,2
PB2,235,2156,2
PB2,236,2127,1
PB2,244,2099,2
PB2,244,2167,3
PB2,245,2164,2
PB2,245,2243,2
PB2,246,1106,1
PB2,246,2167,2
PB2,249,319,1
PB2,250,2180,2
PB2,251,1795,2
PB2,253,2246,2
PB2,257,2128,6
PB2,257,2193,2
PB2,257,2224,2
PB2,260,2114,16
PB2,260,2187,2
PB2,262,2159,6
PB2,262,2182,2
PB2,263,2162,2
PB2,263,2183,1920
PB2,264,2184,1
PB2,265,302,16
PB2,266,2126,1
PB2,267,2054,2
PB2,267,2145,2
PB2,267,2148,4
PB2,268,2126,1
PB2,268,2134,2
PB2,268,2144,13
PB2,268,2172,2
PB2,269,2020,12
PB2,270,2138,2
PB2,273,1980,6
PB2,273,2076,2
PB2,273,2186,3
PB2,274,2141,51
PB2,275,2145,1
PB2,275,2206,22
PB2,276,2127,2
PB2,277,2163,2
PB2,277,2178,4
PB2,281,2145,3
PB2,283,2166,34
PB2,283,2180,2
PB2,283,2182,7
PB2,286,2164,2
PB2,288,2170,3
PB2,290,2084,1
PB2,290,2137,10
PB2,291,2016,2
PB2,291,2090,2
PB2,291,2164,7
PB2,292,2024,1
PB2,293,2029,2
PB2,293,2125,2
PB2,293,2168,8
PB2,294,2216,2
PB2,296,2114,5
PB2,299,2057,2
PB2,301,2138,29
PB2,309,2069,2
PB2,309,2180,4
PB2,310,2163,8
PB2,311,2134,4
PB2,312,2075,4
PB2,312,2082,2
PB2,312,2151,1
PB2,313,2121,6
PB2,317,2074,2
PB2,317,2156,1128
PB2,317,2170,4
PB2,318,2150,1
PB2,319,2078,6
PB2,319,2141,2
PB2,320,390,3
PB2,324,2062,2
PB2,326,2027,8
PB2,328,2062,3
PB2,329,2166,2
PB2,332,1984,3
PB2,332,2036,1
PB2,332,2083,3
PB2,332,2185,2
PB2,333,1932,12
PB2,337,2089,2
PB2,338,2061,1
PB2,343,2016,34
PB2,343,2123,2
PB2,345,2000,2
PB2,345,2117,20
PB2,346,1633,4
PB2,347,2153,1
PB2,348,2128,69
PB2,349,1342,1
PB2,350,2075,42
PB2,350,2104,1
PB2,353,2033,1
PB2,355,2021,5
PB2,357,2067,1
PB2,357,2260,22
PB2,363,1248,1
PB2,363,2016,2
PB2,365,2083,2
PB2,368,2056,176
PB2,368,2120,5
PB2,369,1894,5
PB2,371,2037,2
PB2,372,2183,5
PB2,373,2041,1
PB2,374,2017,3
PB2,375,1973,2
PB2,375,2013,5
PB2,377,2043,63
PB2,377,2059,7
PB2,378,2019,3
PB2,378,2044,1
PB2,379,415,2
PB2,380,1289,2
PB2,380,1692,1
PB2,382,1925,1
PB2,383,2025,16
PB2,385,1934,2
PB2,386,2015,2
PB2,386,2075,24
PB2,386,2159,7
PB2,389,2017,25
PB2,389,2055,20
PB2,389,2073,2
PB2,389,2083,2
PB2,389,2100,1
PB2,389,2127,6
PB2,389,878,1
PB2,390,2020,2
PB2,390,2180,4
PB2,391,1313,2
PB2,391,2063,3
PB2,391,2133,2
PB2,393,970,2
PB2,397,1160,1
PB2,398,2002,12
PB2,398,531,3
PB2,399,463,1
PB2,399,899,1
PB2,401,511,2
PB2,402,2029,145
PB2,402,2050,7
PB2,404,2014,3
PB2,405,2129,2
PB2,407,1809,2
PB2,407,2038,17
PB2,407,2062,2
PB2,408,1997,5
PB2,408,2052,1
PB2,409,2038,3
PB2,409,2053,39
PB2,410,1776,5
PB2,412,2089,1
PB2,420,2085,26
PB2,422,1248,1
PB2,422,2034,3
PB2,422,2172,9
PB2,423,1578,1
PB2,423,2025,2
PB2,424,1970,7
PB2,427,2129,4
PB2,435,1984,2
PB2,438,1961,1
PB2,438,2032,1
PB2,438,2034,12
PB2,438,2039,3
PB2,438,2046,3
PB2,438,2089,1
PB2,439,2054,2
PB2,443,1942,1
PB2,443,2023,7
PB2,444,1889,1
PB2,445,1909,11
PB2,448,1924,536
PB2,448,831,1
PB2,449,2174,4
PB2,453,1951,15
PB2,454,1461,1
PB2,454,2036,1
PB2,454,2045,4
PB2,454,2061,1
PB2,454,2068,4
PB2,454,543,1
PB2,455,1838,2
PB2,455,1886,2
PB2,455,1894,2
PB2,455,1969,1
PB2,455,2067,2
PB2,456,1767,6
PB2,457,1463,2
PB2,457,1849,1
PB2,457,1970,3
PB2,458,488,1
PB2,461,1943,99
PB2,463,1982,1
PB2,464,1884,5
PB2,465,2160,1
PB2,470,1932,22
PB2,470,2000,2
PB2,471,2148,6
PB2,475,1920,1
PB2,476,1962,4
PB2,476,2060,4
PB2,477,913,1
PB2,478,1357,2
PB2,478,2022,5
PB2,480,2013,1
PB2,481,1922,2
PB2,481,1953,3
PB2,483,1829,1
PB2,483,608,2
PB2,486,533,237
PB2,488,1972,1
PB2,489,1619,1
PB2,502,882,2
PB2,505,1911,2
PB2,505,2014,2
PB2,506,1072,2
PB2,509,1805,2
PB2,509,1920,1
PB2,510,1979,1
PB2,513,2011,2
PB2,514,1604,1
PB2,515,1879,3
PB2,515,1908,9
PB2,515,2018,12
PB2,516,1831,7
PB2,516,1914,2
PB2,516,1918,2
PB2,516,2016,5
PB2,517,1961,3
PB2,518,1870,1
PB2,522,1875,9
PB2,523,1957,2
PB2,523,2061,2
PB2,525,1958,3
PB2,526,551,1
PB2,528,1959,5
PB2,530,1699,1
PB2,535,599,1
PB2,540,1877,1
PB2,540,2062,1
PB2,548,1885,1
PB2,549,1936,8
PB2,550,1791,9
PB2,550,1845,2
PB2,550,1887,607
PB2,550,1908,1
PB2,551,1888,1
PB2,551,1894,2
PB2,559,1869,1
PB2,560,1875,1
PB2,562,1848,4
PB2,563,1831,7
PB2,563,1877,1
PB2,563,1918,13
PB2,569,1815,11
PB2,572,1867,12
PB2,573,1216,1
PB2,574,1906,2
PB2,575,1786,3
PB2,575,1873,2
PB2,576,1829,2
PB2,579,1865,2
PB2,580,958,2
PB2,581,1798,29
PB2,582,1788,4
PB2,582,1856,9
PB2,582,1897,13
PB2,584,1872,15
PB2,584,2103,1
PB2,585,1898,2
PB2,590,1743,1
PB2,592,1782,1
PB2,593,1867,2
PB2,594,2122,2
PB2,595,1840,4
PB2,596,1882,3
PB2,596,2061,1
PB2,598,1871,30
PB2,600,1777,2
PB2,600,1853,2
PB2,600,1877,2
PB2,600,651,1
PB2,604,1863,1
PB2,610,1858,65
PB2,612,1889,85
PB2,615,1877,1
PB2,619,654,10
PB2,621,1643,1
PB2,621,1794,2
PB2,624,1905,30
PB2,625,1788,85
PB2,632,2092,2
PB2,634,1840,1
PB2,634,1891,3
PB2,636,1832,1
PB2,637,1076,4
PB2,639,1774,1
PB2,646,1886,2
PB2,648,1854,7
PB2,649,1731,3
PB2,651,1798,3
PB2,659,2203,1
PB2,660,1313,2
PB2,660,931,2
PB2,662,1118,2
PB2,670,1878,1
PB2,672,1085,2
PB2,676,897,4
PB2,679,1922,2
PB2,683,1626,1
PB2,688,1841,14
PB2,688,1885,195
PB2,690,1993,1
PB2,691,1751,1
PB2,691,1831,4
PB2,691,734,2
PB2,692,719,1
PB2,698,1763,1
PB2,701,882,4
PB2,703,1297,1
PB2,703,891,4
PB2,705,855,2
PB2,707,748,2
PB2,708,1119,1
PB2,708,1827,2
PB2,710,860,3
PB2,713,2121,2
PB2,716,1755,2
PB2,716,897,6
PB2,720,1739,6
PB2,728,1675,2
PB2,735,759,2
PB2,739,783,2
PB2,746,1771,2
PB2,748,1934,2
PB2,753,1506,1
PB2,767,1707,1
PB2,777,1517,1
PB2,786,1834,2
PB2,792,1643,1
PB2,799,1614,1
PB2,803,1050,1
PB2,80,227,2
PB2,811,1044,1
PB2,811,1677,1
PB2,812,1678,18
PB2,816,1533,2
PB2,820,1714,2
PB2,820,874,1
PB2,827,1613,1
PB2,847,2094,2
PB2,849,1583,1
PB2,852,906,2
PB2,854,1553,3
PB2,858,1688,2
PB2,858,884,1
PB2,862,1768,1
PB2,866,955,2
PB2,876,1170,2
PB2,877,1027,1
PB2,877,1529,5
PB2,879,1627,2
PB2,885,1158,1
PB2,890,1297,2
PB2,893,2072,1
PB2,899,930,2
PB2,912,1605,2
PB2,914,1517,1
PB2,924,1486,1
PB2,962,1588,2
PB2,973,1368,4
PB2,974,1562,2
